1/22/2018  8:35:05.179 Submitted wifi awd metric <0x9000e> with no error
11/22/2018  9:24:37.222 __WiFiDeviceManagerSystemWokenForAutoUnlock: null wakeReason.
11/22/2018  9:24:37.224 WiFiLQAMgrSetSystemWakeState, systemPowerOn was set to 1
11/22/2018  9:24:38.983 CurrentBSS  {-57dbm, 1, 6783ms } RoamCache - {}
11/22/2018  9:24:38.983 __WiFiLQAMgrLogStats(stationary): Rssi: -57 {-56 -65} Cca: 18 TxPer: 0.0% (21) BcnPer: 0.0% (47, 90.0%) RxFrms: 20 RxRetryFrames: 0 TxRate: 11000 RxRate: 130000 FBRate: 43333 TxFwFrms: 8 TxFwFail: 0 TxReTrans: 60 time: 53796.0secs
11/22/2018  9:24:41.070 Async scan requested by "locationd" for 1 iterations with maxage=0 priority normal on en0
11/22/2018  9:24:41.071 Enqueuing command type: "Scan" pending commands: 0
11/22/2018  9:24:41.072 Dequeuing command type: "Scan" pending commands: 0
11/22/2018  9:24:41.076 Attempting Apple80211ScanAsync on en0
11/22/2018  9:24:41.076 __WiFiDeviceCopyPreparedScanResults: maxAge 0 seconds, numCacheEntries: 0, cacheEntryUsable 0, cacheUsable 0, scanResultsFound 0, scanResults count: 0, scanChannelSet count: 0 
11/22/2018  9:24:41.076 __WiFiDeviceCopyPreparedScanResults: network records count: 0 
11/22/2018  9:24:41.089 age diff 9.000000, accuracy diff 0.000000
11/22/2018  9:24:41.090 didUpdateLocations: latitude=+29.756301, longitude=-98.692593 Accuracy=65.000000  timeIntervalSinceNow=2.327965secs source=WiFi
11/22/2018  9:24:41.584 Completed Apple80211ScanAsync on en0 (0x0)
11/22/2018  9:24:41.585 __WiFiDeviceProcessScanDoneEvent: Filtering WAPI networks
11/22/2018  9:24:41.588 __WiFiDeviceCreateFilteredScanResults: rssiThresh 0, doTrimming 1, scanResults count: 22, trimmedScanResults count: 22, filteredScanResults count: 22 
11/22/2018  9:24:41.588 __WiFiDeviceAddScanCacheEntry: 1 scan cache entries exist. Creating a scan cache entry with 22 scanResults
11/22/2018  9:24:41.600 __WiFiDeviceUpdateCache: maxAge: 14 seconds, cache entries before update: 2, cache entries after update: 2 
11/22/2018  9:24:41.600 Async scan request completed for "locationd" (0), found 22 networks
11/22/2018  9:24:41.730 age diff 2.849772, accuracy diff 0.000000
11/22/2018  9:24:41.730 didUpdateLocations: latitude=+29.756326, longitude=-98.692657 Accuracy=65.000000  timeIntervalSinceNow=0.119395secs source=WiFi
11/22/2018  9:24:43.996 CurrentBSS  {-57dbm, 1, 11795ms } RoamCache - {}
11/22/2018  9:24:43.996 __WiFiLQAMgrLogStats(stationary): Rssi: -57 {-56 0} Cca: 25 TxPer: 0.0% (0) BcnPer: 0.0% (0, 50.0%) RxFrms: 1 RxRetryFrames: 0 TxRate: 11000 RxRate: 130000 FBRate: 43333 TxFwFrms: 6 TxFwFail: 0 TxReTrans: 0 time: 53801.0secs
11/22/2018  9:24:49.021 CurrentBSS  {-57dbm, 1, 16816ms } RoamCache - {}
11/22/2018  9:24:49.021 __WiFiLQAMgrLogStats(stationary): Rssi: -57 {-56 0} Cca: 25 TxPer: 0.0% (0) BcnPer: 0.0% (95, 50.0%) RxFrms: 5 RxRetryFrames: 0 TxRate: 11000 RxRate: 1000 FBRate: 43333 TxFwFrms: 3 TxFwFail: 0 TxReTrans: 0 time: 53806.1secs
11/22/2018  9:24:52.371 Received kIOMessageSystemWillSleep
11/22/2018  9:24:52.371 System Sleep notification, Disabling auto-join
11/22/2018  9:24:52.371 __WiFiManagerSetEnableState: state FALSE, manager->enable.setting TRUE, manager->unlockedSinceBoot TRUE
11/22/2018  9:24:52.371 Disabling automatic association
11/22/2018  9:24:52.371 Auto-join deferral canceled.
11/22/2018  9:34:50.998 Received kIOMessageSystemWillPowerOn
11/22/2018  9:34:50.998 System wake reason: AOP.PMU pin26 rtc
11/22/2018  9:34:50.998 System Powered ON notification Re-enabling auto-join
11/22/2018  9:34:50.998 __WiFiManagerSetEnableState: state TRUE, manager->enable.setting TRUE, manager->unlockedSinceBoot TRUE
11/22/2018  9:34:50.998 Enabling automatic association
11/22/2018  9:34:50.998 AJScan: Filtered networks - PhoneReset 
11/22/2018  9:34:50.998 __WiFiDeviceManagerStateMachineRun: current state: Idle
11/22/2018  9:34:50.998 __WiFiDeviceManagerIsGeotagged5GhzNetworkPresent: location is older than 120 secs
11/22/2018  9:34:50.998 Attempting multi-stage auto join mStageAutoJoinAttempts=0
11/22/2018  9:34:50.998 __WiFiDeviceManagerScanPreviousNetworkChannel: latitude=+29.756326, longitude=-98.692657 Accuracy=65.000000  timeIntervalSinceNow=609.387711secs source=WiFi
11/22/2018  9:34:50.998 freshness 60.000000secs location_age 609.387761secs, lifeSpan 9.000000, accuracy 65.000000m req_accuracy 165.000000m ==> isLocationValid 0
11/22/2018  9:34:50.999 __WiFiDeviceManagerScanPreviousNetworkChannel: isValid 0
11/22/2018  9:34:50.999 multi-stage auto-join: Scanning for previous network PhoneReset on channel 11
11/22/2018  9:34:50.999 Performing auto-join broadcast scan with a modified dwell time of 110ms on channels: 11 
11/22/2018  9:34:50.999 AJScan: Scan-{PrevChannel Inactive FullReset DevEnable}  Expecting-[0NW, 0Hid, 0HS20, 0HS] @ {stationary, 29.756, -98.693, 65.0m, -609.4secs}]
11/22/2018  9:34:50.999 Enqueuing command type: "Scan" pending commands: 0
11/22/2018  9:34:50.999 WiFiLocaleManagerCheckLocale: trying to determine locale...
11/22/2018  9:34:51.112 WiFiCellularNotificationsStartMonitoring_block_invoke: update cellularTxStarted 0, isShort 0
11/22/2018  9:34:51.112 WiFiLocaleManagerCheckLocale: latitude=+29.756326, longitude=-98.692657 Accuracy=65.000000  timeIntervalSinceNow=609.501486secs source=WiFi
11/22/2018  9:34:51.112 freshness 3600.000000secs location_age 609.501658secs, lifeSpan 9.000000, accuracy 65.000000m req_accuracy 1000.000000m ==> isLocationValid 1
11/22/2018  9:34:51.112 WiFiLocaleManagerCheckLocale: isValid 1
11/22/2018  9:34:51.148 __WiFiLocaleManagerGetLocaleFromLocation: <+29.75632637,-98.69265700> +/- 65.00m (speed -1.00 mps / course -1.00) @ 11/22/18, 9:24:41 AM Central Standard Time
11/22/2018  9:34:51.148 locale from bounding box US
11/22/2018  9:34:51.148 new locale: US , locale: US
11/22/2018  9:34:51.148 WiFiLocaleManagerCheckLocale: LEECHED_LOC_STAT_LOW_ACCURACY_LOCALE: GOOD 13, BAD 2
11/22/2018  9:34:51.148 __WiFiVirtualInterfaceProcessAWDLRealTimeModeEvent: didStart 0
11/22/2018  9:34:51.148 WiFiMetricsManagerProcessAwdlUsageData: submitting AWDL metrics: duration:10
11/22/2018  9:34:51.149 __WiFiDeviceManagerAwdlRealTimeModeEventCallback: AwdlRealTime: Before 0, Now 0
11/22/2018  9:34:51.149 Dequeuing command type: "Scan" pending commands: 0
11/22/2018  9:34:51.149 Attempting Apple80211ScanAsync on en0
11/22/2018  9:34:51.149 __WiFiDeviceCopyPreparedScanResults: maxAge 0 seconds, numCacheEntries: 0, cacheEntryUsable 0, cacheUsable 0, scanResultsFound 0, scanResults count: 0, scanChannelSet count: 0 
11/22/2018  9:34:51.149 __WiFiDeviceCopyPreparedScanResults: network records count: 0 
11/22/2018  9:34:51.153 Submitted wifi awd metric <0x90013> with no error
11/22/2018  9:34:51.188 WiFiDeviceIsChannelSupportedForRanging: channel 0 is supported for ranging, suggested channel 0
11/22/2018  9:34:51.188 WiFiDeviceIsMultipleChannelRangingSupported: multiple channel ranging is supported
11/22/2018  9:34:51.193 WiFiDeviceIsSWCorrectionRequiredForRanging: SW correction is not needed for ranging on this device
11/22/2018  9:34:51.196 WiFiDeviceIsChannelSupportedForRanging: channel 0 is supported for ranging, suggested channel 0
11/22/2018  9:34:51.196 WiFiDeviceIsMultipleChannelRangingSupported: multiple channel ranging is supported
11/22/2018  9:34:51.201 WiFiDeviceIsSWCorrectionRequiredForRanging: SW correction is not needed for ranging on this device
11/22/2018  9:34:51.201 __WiFiDeviceManagerAwdlAvailableCallback: AWDL availability changed to TRUE
11/22/2018  9:34:51.202 IPV4 State change for en0
11/22/2018  9:34:51.203 Submitting SDB TDM Metric: <AWDWiFiSDB: 0x10066c4e0> {
}
11/22/2018  9:34:51.203 Submitted wifi awd metric <0x90052> with no error
11/22/2018  9:34:51.205 __WiFiDeviceCheckForIPRenewalWakeupSupport: State:/Network/Interface/en0/ActiveDuringSleepSupported = TRUE
11/22/2018  9:34:51.205 IPv4 Primary interface is (null) and IPv6 Primary Interface is (null)
11/22/2018  9:34:51.206 __WiFiDeviceCopyLinkChangedSubReasonString: Apple80211ReturnToString failed 1
11/22/2018  9:34:51.206 __WiFiDeviceProcessDriverAvailableEvent: driver availability:false, reason:PowerOff(0xe0821804), subreason:(null)(0x0) 

11/22/2018  9:34:51.206 __WiFiDeviceProcessDriverAvailableEvent: driver programCounter:(0x0),  linkRegister:(0x0), fileName: lineNumber:(0) functionName: 

11/22/2018  9:34:51.206 __WiFiManagerDispatchDeviceAvailable: driver availability false

11/22/2018  9:34:51.207 Aborting EAP
11/22/2018  9:34:51.207 Aborted current auto-join session.
11/22/2018  9:34:51.207 __WiFiAWDManagerPrepareWatchdogMetric: WatchdogMetric : reason(PowerOff) functionName() fileName() 

11/22/2018  9:34:51.207 Submitted wifi awd metric <0x9000e> with no error
11/22/2018  9:34:51.207 __WiFiDeviceProcessLinkEvent: isLinkDown 1
11/22/2018  9:34:51.207 __WiFiDeviceManagerRemoveMediaPlaybackStateObserver
11/22/2018  9:34:51.207 AJScan: Filtered networks - PhoneReset 
11/22/2018  9:34:51.208 __WiFiDeviceManagerStateMachineRun: current state: Idle
11/22/2018  9:34:51.208 __WiFiDeviceManagerIsGeotagged5GhzNetworkPresent: location is older than 120 secs
11/22/2018  9:34:51.208 Attempting multi-stage auto join mStageAutoJoinAttempts=0
11/22/2018  9:34:51.208 __WiFiDeviceManagerScanPreviousNetworkChannel: latitude=+29.756326, longitude=-98.692657 Accuracy=65.000000  timeIntervalSinceNow=609.596935secs source=WiFi
11/22/2018  9:34:51.208 freshness 60.000000secs location_age 609.596954secs, lifeSpan 9.000000, accuracy 65.000000m req_accuracy 165.000000m ==> isLocationValid 0
11/22/2018  9:34:51.208 __WiFiDeviceManagerScanPreviousNetworkChannel: isValid 0
11/22/2018  9:34:51.208 multi-stage auto-join: Scanning for previous network PhoneReset on channel 11
11/22/2018  9:34:51.208 Performing auto-join broadcast scan with a modified dwell time of 110ms on channels: 11 
11/22/2018  9:34:51.208 AJScan: Scan-{PrevChannel Inactive FullReset Link}  Expecting-[0NW, 0Hid, 0HS20, 0HS] @ {stationary, 29.756, -98.693, 65.0m, -609.6secs}]
11/22/2018  9:34:51.208 Enqueuing command type: "Scan" pending commands: 1
11/22/2018  9:34:51.208 __WiFiDeviceManagerSetInterfaceRank: setting interface rank kSCNetworkServicePrimaryRankDefault
11/22/2018  9:34:51.208 __WiFiDeviceManagerLQMEventCallback: null ccaNumRef
11/22/2018  9:34:51.208 __WiFiDeviceManagerLQMEventCallback: null snrNumRef
11/22/2018  9:34:51.209 Link went down: isInVoluntary 0, reason Unknown(4), subreason 8, rssi -57
11/22/2018  9:34:51.209 __WiFiDeviceResetCCAHistory
11/22/2018  9:34:51.209 __WiFiDeviceResetRssiHistory
11/22/2018  9:34:51.209 Submitted wifi awd metric <0x90009> with no error
11/22/2018  9:34:51.210 __WiFiDeviceCheckForIPRenewalWakeupSupport: State:/Network/Interface/en0/ActiveDuringSleepSupported = FALSE
11/22/2018  9:34:51.210 WiFiNetworkGetSSID: null network ref
11/22/2018  9:34:51.210 __WiFiManagerGeoTagNetworkIfApplicable: network: (null), isWiFiNetworkWaitingToBeGeoTagged 0
11/22/2018  9:34:51.210 -[WiFiIDSSyncEngine currentNetworkChanged]: <0x16fdd3000>, role 1, currentNetwork (null)
11/22/2018  9:34:51.210 -[WiFiIDSSyncEngine currentNetworkChanged]: adjusted waitForReAssociationTimer <CFRunLoopTimer 0x1006862c0 [0x1b45cf538]>{valid = Yes, firing = No, interval = 879900215, tolerance = 0, next fire date = 564593721 (29.999961 @ 117858119478), callout = (NSTimer) [WiFiIDSSyncEngine companionReAssociationWaitTimerFired:] (0x1829e737c / 0x10030b890) (/usr/sbin/wifid), context = <CFRunLoopTimer context 0x10068bb90>}
11/22/2018  9:34:51.211 Total connection time to PhoneReset 1542803664.734560
11/22/2018  9:34:51.213 __WiFiManagerPreferencesCallback: <thread 0x16fdd3000>, 2
11/22/2018  9:34:51.213 WiFiLoggingSetLogFile: Current log file: (null), new log file: (null), class C file: NO
11/22/2018  9:34:51.213 __WiFiManagerDeviceManagerApplier: set policies (null)
11/22/2018  9:34:51.213 WiFiDeviceSetWapiEnabled: Set WAPI DISABLED
11/22/2018  9:34:51.214 WiFiDeviceManagerSetNetworks: Apple Demo is disabled until first user join
11/22/2018  9:34:51.214 WiFiDeviceManagerSetNetworks: Apple Store is disabled until first user join
11/22/2018  9:34:51.214 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.214 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.214 __WiFiManagerCheckSCCleanUpScheduling: Already Unscheduled
11/22/2018  9:34:51.215 WiFiMetricsManagerMetricQueryCallback: <Thread 1876766720> <0x90027>
11/22/2018  9:34:51.215 __WiFiAWDManagerPrepareLastSSIDInfoMetric: submitting lastSSIDAttemptedStr:PhoneReset, 
11/22/2018  9:34:51.215 __WiFiAWDManagerPrepareLastSSIDInfoMetric: submitting lastSSIDConnectedToStr:PhoneReset
11/22/2018  9:34:51.215 WiFiMetricsManagerMetricQueryCallback: <Thread 1876766720> <0x90027>
11/22/2018  9:34:51.215 __WiFiAWDManagerPrepareLastSSIDInfoMetric: submitting lastSSIDAttemptedStr:PhoneReset, 
11/22/2018  9:34:51.215 __WiFiAWDManagerPrepareLastSSIDInfoMetric: submitting lastSSIDConnectedToStr:PhoneReset
11/22/2018  9:34:51.215 Submitted wifi awd metric <0x90027> with no error
11/22/2018  9:34:51.215 Submitted wifi awd metric <0x90027> with no error
11/22/2018  9:34:51.223 __WiFiManagerPreferencesCallback: <thread 0x16fdd3000>, 3
11/22/2018  9:34:51.224 WiFiLoggingSetLogFile: Current log file: (null), new log file: (null), class C file: NO
11/22/2018  9:34:51.224 __WiFiManagerDeviceManagerApplier: set policies (null)
11/22/2018  9:34:51.224 WiFiDeviceSetWapiEnabled: Set WAPI DISABLED
11/22/2018  9:34:51.225 WiFiDeviceManagerSetNetworks: Apple Demo is disabled until first user join
11/22/2018  9:34:51.225 WiFiDeviceManagerSetNetworks: Apple Store is disabled until first user join
11/22/2018  9:34:51.225 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.225 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.225 __WiFiManagerCheckSCCleanUpScheduling: Already Unscheduled
11/22/2018  9:34:51.225 WiFiManagerStoreLeakyAPData: updated LEAKY_AP_LEARNED_DATA for network PhoneReset - 0:14:d1:af:39:70
11/22/2018  9:34:51.227 __WiFiManagerPreferencesCallback: <thread 0x16fdd3000>, 2
11/22/2018  9:34:51.228 WiFiLoggingSetLogFile: Current log file: (null), new log file: (null), class C file: NO
11/22/2018  9:34:51.228 __WiFiManagerDeviceManagerApplier: set policies (null)
11/22/2018  9:34:51.228 WiFiDeviceSetWapiEnabled: Set WAPI DISABLED
11/22/2018  9:34:51.229 WiFiDeviceManagerSetNetworks: Apple Demo is disabled until first user join
11/22/2018  9:34:51.229 WiFiDeviceManagerSetNetworks: Apple Store is disabled until first user join
11/22/2018  9:34:51.229 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.229 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.229 __WiFiManagerCheckSCCleanUpScheduling: Already Unscheduled
11/22/2018  9:34:51.229 __WiFiManagerPreferencesCallback: <thread 0x16fdd3000>, 3
11/22/2018  9:34:51.230 WiFiLoggingSetLogFile: Current log file: (null), new log file: (null), class C file: NO
11/22/2018  9:34:51.230 __WiFiManagerDeviceManagerApplier: set policies (null)
11/22/2018  9:34:51.230 WiFiDeviceSetWapiEnabled: Set WAPI DISABLED
11/22/2018  9:34:51.230 WiFiDeviceManagerSetNetworks: Apple Demo is disabled until first user join
11/22/2018  9:34:51.230 WiFiDeviceManagerSetNetworks: Apple Store is disabled until first user join
11/22/2018  9:34:51.231 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.231 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.231 __WiFiManagerCheckSCCleanUpScheduling: Already Unscheduled
11/22/2018  9:34:51.231 Power stats update: Type 0x4 UnassociatedSleepDur 597396 AssociatedSleepDur 1 TotalDur 598416 RoamDur 0
11/22/2018  9:34:51.231 Submitted wifi awd metric <0x90010> with no error
11/22/2018  9:34:51.231 __WiFiDeviceCopyLinkChangedSubReasonString: Apple80211ReturnToString failed 1
11/22/2018  9:34:51.231 __WiFiDeviceProcessDriverAvailableEvent: driver availability:true, reason:Initializing(0xe0821803), subreason:(null)(0x0) 

11/22/2018  9:34:51.231 __WiFiDeviceProcessDriverAvailableEvent: driver programCounter:(0x0),  linkRegister:(0x0), fileName: lineNumber:(0) functionName: 

11/22/2018  9:34:51.231 __WiFiDeviceProcessDriverAvailableEvent No watch dog extended info flags set for this availability report
11/22/2018  9:34:51.231 __WiFiManagerDispatchDeviceAvailable: driver availability true

11/22/2018  9:34:51.231 -[WiFiSoftErrorManager wifiSoftErrorEventHandler:eventType:eventData:]: eventType received:10 eventName:WiFiSoftErrorEventDriverAvailable
11/22/2018  9:34:51.231 -[WiFiSoftErrorManager supressEventDetectionProcesssing:deviceContext:]: Invalid SoftErrorEvent:10
11/22/2018  9:34:51.231 -[WiFiSoftErrorManager supressEventDetectionProcesssing:deviceContext:]: ErrorDetection to be filtered:0 for event:10
11/22/2018  9:34:51.231 -[WiFiSoftErrorManager wifiSoftErrorEventHandler:eventType:eventData:]: eventType:(10) Unknown
11/22/2018  9:34:51.232 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.232 __WiFiAWDManagerPrepareWatchdogMetric: WatchdogMetric : reason(Initializing) functionName() fileName() 

11/22/2018  9:34:51.232 Submitted wifi awd metric <0x9000e> with no error
11/22/2018  9:34:51.238 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.238 Auto association attempt canceled because auto join state is Scanning Previous Network Channel.
11/22/2018  9:34:51.238 No Change in Background Scan Networks, Skip Re-Programming Background Scan

11/22/2018  9:34:51.242 locationd requesting addition of BGScan networks.
11/22/2018  9:34:51.242 Preparing background scan request for "PhoneReset" "60:c5:47:4f:51:1d ~ EN" "60:c5:47:4d:cd:6f ~ EN" "60:c5:47:4f:51:1c ~ EN" on channels: 1 6 11 Background Scan Caching is Enabled
11/22/2018  9:34:51.251 WiFiDeviceRequestAssociatedSleep: ActiveDuringSleepRequested is already removed ((null)).
11/22/2018  9:34:51.258 Disable WoW requested by "mediaserverd"
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.259 MIS state queried by "apsd" is Disable
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.259 MIS state queried by "locationd" is Disable
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.259 MIS state queried by "UserEventAgent" is Disable
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.259 MIS state queried by "imagent" is Disable
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.259 MIS state queried by "CommCenter" is Disable
11/22/2018  9:34:51.259 MIS state is Disabled
11/22/2018  9:34:51.260 MIS state queried by "identityservices" is Disable
11/22/2018  9:34:51.260 MIS state is Disabled
11/22/2018  9:34:51.260 MIS state queried by "mediaserverd" is Disable
11/22/2018  9:34:51.260 MIS state is Disabled
11/22/2018  9:34:51.260 MIS state queried by "SpringBoard" is Disable
11/22/2018  9:34:51.261 WiFiManagerGetUserAutoJoinState: user auto join state 1
11/22/2018  9:34:51.262 User auto join state queried by "SpringBoard" is Enable
11/22/2018  9:34:51.306 Completed Apple80211ScanAsync on en0 (0x0)
11/22/2018  9:34:51.306 __WiFiDeviceProcessScanDoneEvent: Filtering WAPI networks
11/22/2018  9:34:51.306 __WiFiDeviceCreateFilteredScanResults: rssiThresh 0, doTrimming 0, scanResults count: 11, trimmedScanResults count: 11, filteredScanResults count: 11 
11/22/2018  9:34:51.306 __WiFiDeviceAddScanCacheEntry: 2 scan cache entries exist. Creating a scan cache entry with 11 scanResults
11/22/2018  9:34:51.307 __WiFiDeviceUpdateCache: maxAge: 14 seconds, cache entries before update: 3, cache entries after update: 1 
11/22/2018  9:34:51.307 Auto join scan completed (0) with current state: Scanning Previous Network Channel
11/22/2018  9:34:51.307 Ignorning old request.  CurrentCommand=266 PendingCommand=267
11/22/2018  9:34:51.307 Dequeuing command type: "Scan" pending commands: 0
11/22/2018  9:34:51.307 Attempting Apple80211ScanAsync on en0
11/22/2018  9:34:51.307 __WiFiDeviceCopyPreparedScanResults: maxAge 0 seconds, numCacheEntries: 0, cacheEntryUsable 0, cacheUsable 0, scanResultsFound 0, scanResults count: 0, scanChannelSet count: 0 
11/22/2018  9:34:51.307 __WiFiDeviceCopyPreparedScanResults: network records count: 0 
11/22/2018  9:34:51.336 MIS state is Disabled
11/22/2018  9:34:51.336 MIS state queried by "callservicesd" is Disable
11/22/2018  9:34:51.347 age diff 609.726035, accuracy diff 0.000000
11/22/2018  9:34:51.347 didUpdateLocations: latitude=+29.756422, longitude=-98.692638 Accuracy=65.000000  timeIntervalSinceNow=0.010637secs source=WiFi
11/22/2018  9:34:51.349 MIS state is Disabled
11/22/2018  9:34:51.349 MIS state queried by "nanoregistryd" is Disable
11/22/2018  9:34:51.350 MIS state is Disabled
11/22/2018  9:34:51.350 MIS state queried by "calaccessd" is Disable
11/22/2018  9:34:51.351 apsd[106] is a wow client
11/22/2018  9:34:51.351 WoW is Enabled, 1 WoW Clients
11/22/2018  9:34:51.354 apsd[106] is a wow client
11/22/2018  9:34:51.354 WoW is Enabled, 1 WoW Clients
11/22/2018  9:34:51.454 Completed Apple80211ScanAsync on en0 (0x0)
11/22/2018  9:34:51.455 __WiFiDeviceProcessScanDoneEvent: Filtering WAPI networks
11/22/2018  9:34:51.455 __WiFiDeviceCreateFilteredScanResults: rssiThresh 0, doTrimming 0, scanResults count: 11, trimmedScanResults count: 11, filteredScanResults count: 11 
11/22/2018  9:34:51.455 __WiFiDeviceAddScanCacheEntry: 1 scan cache entries exist. Creating a scan cache entry with 11 scanResults
11/22/2018  9:34:51.455 __WiFiDeviceUpdateCache: maxAge: 14 seconds, cache entries before update: 2, cache entries after update: 2 
11/22/2018  9:34:51.455 Auto join scan completed (0) with current state: Scanning Previous Network Channel
11/22/2018  9:34:51.455 __WiFiDeviceManagerStateMachineRun: current state: Scanning Previous Network Channel
11/22/2018  9:34:51.455 __WiFiDeviceManagerProcessMultiStageScanResults: current state: Scanning Previous Network Channel
11/22/2018  9:34:51.455 Scanning Previous Network Channel found: , Shipping, , , , Office, Mannapov, Guest, PhoneReset, , beta
11/22/2018  9:34:51.456 WiFiNetworkGetSSID: null network ref
11/22/2018  9:34:51.456 __WiFiDeviceManagerProcessMultiStageScanResults: scanned# 11, known# 1, isHS20AccountConfigured 0, topRankedKnownNetwork (null)
11/22/2018  9:34:51.456 WiFiNetworkSetDisabledUntilDate: null disabled until date, removing property
11/22/2018  9:34:51.456 WiFiNetworkSetDisabledUntilDate: null disabled until date, removing property
11/22/2018  9:34:51.456 __WiFiDeviceManagerPrepareCandidates: current state: Scanning Previous Network Channel 
11/22/2018  9:34:51.456 Attempting auto-join for networks in following order: PhoneReset(11), 
11/22/2018  9:34:51.456 Autojoin is processing network 1 of 1 candidates
11/22/2018  9:34:51.456 Attempting auto join association of PhoneReset
11/22/2018  9:34:51.456 Calling OneStats function [AssocStart] here: __WiFiDeviceManagerAssociateCandidate
11/22/2018  9:34:51.456 WiFiMetricsOneStatsRecordAssocStats: OneStats is NOT Configured! No-op here- Returning!
11/22/2018  9:34:51.456 Enqueuing command type: "Association" pending commands: 1
11/22/2018  9:34:51.456 Dequeuing command type: "Association" pending commands: 0
11/22/2018  9:34:51.456 Attempting Apple80211AssociateAsync
11/22/2018  9:34:51.476 __WiFiDeviceRecordLastSSIDInfo: network:PhoneReset assocSuccess:0 
11/22/2018  9:34:51.529 __WiFiDeviceProcessLinkEvent: isLinkDown 0
11/22/2018  9:34:51.530 +[RootNetwork(CustomMethods) getRootNetworkMatchingWiFiNetwork:fromMOC:]: fetch result# 1, error (null)
11/22/2018  9:34:51.530 __WiFiDeviceManagerAddMediaPlaybackStateObserver, isCarplay 0, user forced 0
11/22/2018  9:34:51.530 __WiFiDeviceManagerNowPlayingStateDidChange: Reading Initial State
11/22/2018  9:34:51.530 __WiFiDeviceManagerSetInterfaceRank: setting interface rank kSCNetworkServicePrimaryRankDefault
11/22/2018  9:34:51.531 __WiFiDeviceManagerNowPlayingStateDidChange_block_invoke: Unknown
11/22/2018  9:34:51.531 WiFiNetworkIsEdgeBss: 0:14:d1:af:39:90 - no - {bcnloss:0 trgDisc:0}
11/22/2018  9:34:51.531 Detected multiAP environment for PhoneReset
11/22/2018  9:34:51.531 __WiFiDeviceManagerEvaluateAPEnvironment: Getting AP environment for PhoneReset. Learning period 259200 secs Expiry period 2592000 secs
11/22/2018  9:34:51.531 __WiFiDeviceManagerEvaluateAPEnvironment: AP environment is 4 for PhoneReset(0:14:d1:af:39:70)
11/22/2018  9:34:51.531 WiFiDeviceSetRoamParams: setting roam profile to type 3
11/22/2018  9:34:51.546 __WiFiDeviceManagerEvaluateAPEnvironment: Getting AP environment for PhoneReset. Learning period 259200 secs Expiry period 2592000 secs
11/22/2018  9:34:51.546 __WiFiDeviceManagerEvaluateAPEnvironment: AP environment is 4 for PhoneReset(0:14:d1:af:39:70)
11/22/2018  9:34:51.546 __WiFiLQAMgrSetCurrentNetwork: Joined SSID: PhoneReset BSSID: 0:14:d1:af:39:90 RSSI: -62 Chan: 11 ApEnv: 4
11/22/2018  9:34:51.546 __WiFiDeviceResetCCAHistory
11/22/2018  9:34:51.546 __WiFiDeviceResetRssiHistory
11/22/2018  9:34:51.546 __WiFiLQAMgrLogStats(stationary): Rssi: -62 Cca: 0 TxPer: 0.0% (0) BcnPer: 0.0% (0, 90.0%) RxFrms 0 RxRetryFrames: 0 TxRate: 0 RxRate: 0 FBRate: 0 TxFwFrms: 0 TxFwFail:0 TxReTrans: 0 time: 54408.6secs
11/22/2018  9:34:51.547 __WiFiDeviceManagerLQMEventCallback: null ccaNumRef
11/22/2018  9:34:51.547 _CFPropertyListCreateBinaryData: CFPropertyListCreateWithData returned with error Error Domain=NSCocoaErrorDomain Code=3851 "Property list invalid for format: 200 (property lists cannot contain objects of type 'WiFiNetwork')" UserInfo={NSDebugDescription=Property list invalid for format: 200 (property lists cannot contain objects of type 'WiFiNetwork')}
11/22/2018  9:34:51.547 __WiFiDeviceProcessLinkEvent: Initializing lqm value: rawRssi -62, scaledRssi 0.794984, noise -93, snr 31
